fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
4,corr_2157934635,1,50.799676364593275,51.471047885423985,0.6713715208307107
4,corr_2158675435,1,50.799676364593275,51.261609603172474,0.4619332385791992
4,corr_2227514340,1,50.799676364593275,50.77156254806996,-0.028113816523315904
4,corr_2275077728,1,50.799676364593275,66.76466832071121,15.964991956117935
4,corr_2366008779,2,50.799676364593275,50.8993395025492,0.09966313795592896
4,corr_2400414243,2,50.799676364593275,51.64580568182303,0.846129317229753
4,corr_2455784270,1,50.799676364593275,50.790989415835575,-0.008686948757699042
4,corr_2560062090,1,50.799676364593275,50.15735557879874,-0.6423207857945314
4,corr_2714073950,1,50.799676364593275,51.30138561023977,0.5017092456464951
4,corr_2795231785,1,50.799676364593275,50.74942297505386,-0.05025338953941372
4,corr_2877043949,1,50.799676364593275,50.799676364593275,0.0
4,corr_2947925461,1,50.799676364593275,50.77762179722901,-0.0220545673642647
4,corr_3115657934,1,50.799676364593275,50.97165153835742,0.17197517376414595
4,corr_3191339436,1,50.799676364593275,50.89916678614868,0.09949042155540866
4,corr_3202476800,1,50.799676364593275,50.774899660374935,-0.024776704218339773
4,corr_3474841011,1,50.799676364593275,50.85228478530896,0.05260842071568561
4,corr_3500398743,1,50.799676364593275,64.47826358591259,13.678587221319312
4,corr_3510735985,7,50.799676364593275,49.78576644110541,-1.0139099234878657
4,corr_3554533130,1,50.799676364593275,50.13843759295874,-0.6612387716345367
4,corr_3610666499,1,50.799676364593275,50.78626841233704,-0.013407952256237365
4,corr_3680644634,1,50.799676364593275,50.799676364593275,0.0
